dia_simulacion;producto_codigo;producto_id;region;demanda_base;disrupcion_key;multiplicador_disrupcion;fuente
33;SV-750;1;Orinoquía;46;aumento_demanda;1.0;base_principal
33;SV-750;1;Pacífica;49;aumento_demanda;1.0;base_principal
33;SV-1L;2;Amazonía;40;aumento_demanda;1.0;base_principal
33;SV-1L;2;Andina;60;aumento_demanda;1.0;base_principal
33;SV-1L;2;Caribe;55;aumento_demanda;1.0;base_principal
33;SV-1L;2;Orinoquía;46;aumento_demanda;1.0;base_principal
33;SV-1L;2;Pacífica;50;aumento_demanda;1.0;base_principal
33;ED-750;3;Amazonía;43;aumento_demanda;1.0;base_principal
33;ED-750;3;Andina;60;aumento_demanda;1.0;base_principal
33;ED-750;3;Caribe;54;aumento_demanda;1.0;base_principal
33;ED-750;3;Orinoquía;44;aumento_demanda;1.0;base_principal
33;ED-750;3;Pacífica;53;aumento_demanda;1.0;base_principal
33;ED-1L;4;Amazonía;32;aumento_demanda;1.0;base_principal
33;ED-1L;4;Andina;54;aumento_demanda;1.0;base_principal
33;ED-1L;4;Caribe;49;aumento_demanda;1.0;base_principal
33;ED-1L;4;Orinoquía;34;aumento_demanda;1.0;base_principal
33;ED-1L;4;Pacífica;36;aumento_demanda;1.0;base_principal
33;SR-750;5;Amazonía;34;aumento_demanda;1.0;base_principal
33;SR-750;5;Andina;60;aumento_demanda;1.0;base_principal
33;SR-750;5;Caribe;57;aumento_demanda;1.0;base_principal
33;SR-750;5;Orinoquía;43;aumento_demanda;1.0;base_principal
33;SR-750;5;Pacífica;50;aumento_demanda;1.0;base_principal
33;SR-1L;6;Amazonía;39;aumento_demanda;1.0;base_principal
33;SR-1L;6;Andina;60;aumento_demanda;1.0;base_principal
33;SR-1L;6;Caribe;59;aumento_demanda;1.0;base_principal
33;SR-1L;6;Orinoquía;43;aumento_demanda;1.0;base_principal
33;SR-1L;6;Pacífica;47;aumento_demanda;1.0;base_principal
33;OP-750;7;Amazonía;24;aumento_demanda;1.0;base_principal
33;OP-750;7;Andina;60;aumento_demanda;1.0;base_principal
33;OP-750;7;Caribe;51;aumento_demanda;1.0;base_principal
33;OP-750;7;Orinoquía;36;aumento_demanda;1.0;base_principal
33;OP-750;7;Pacífica;43;aumento_demanda;1.0;base_principal
33;OP-1L;8;Amazonía;63;aumento_demanda;1.0;base_principal
33;OP-1L;8;Andina;82;aumento_demanda;1.0;base_principal
33;OP-1L;8;Caribe;78;aumento_demanda;1.0;base_principal
33;OP-1L;8;Orinoquía;69;aumento_demanda;1.0;base_principal
33;OP-1L;8;Pacífica;72;aumento_demanda;1.0;base_principal
34;SV-750;1;Amazonía;44;aumento_demanda;1.0;base_principal
34;SV-750;1;Andina;70;aumento_demanda;1.0;base_principal
34;SV-750;1;Caribe;65;aumento_demanda;1.0;base_principal
34;SV-750;1;Orinoquía;50;aumento_demanda;1.0;base_principal
34;SV-750;1;Pacífica;62;aumento_demanda;1.0;base_principal
34;SV-1L;2;Amazonía;21;aumento_demanda;1.0;base_principal
34;SV-1L;2;Andina;34;aumento_demanda;1.0;base_principal
34;SV-1L;2;Caribe;31;aumento_demanda;1.0;base_principal
34;SV-1L;2;Orinoquía;25;aumento_demanda;1.0;base_principal
34;SV-1L;2;Pacífica;29;aumento_demanda;1.0;base_principal
34;ED-750;3;Amazonía;36;aumento_demanda;1.0;base_principal
34;ED-750;3;Andina;60;aumento_demanda;1.0;base_principal
34;ED-750;3;Caribe;51;aumento_demanda;1.0;base_principal
34;ED-750;3;Orinoquía;38;aumento_demanda;1.0;base_principal
34;ED-750;3;Pacífica;43;aumento_demanda;1.0;base_principal
34;ED-1L;4;Amazonía;53;aumento_demanda;1.0;base_principal
34;ED-1L;4;Andina;79;aumento_demanda;1.0;base_principal
34;ED-1L;4;Caribe;68;aumento_demanda;1.0;base_principal
34;ED-1L;4;Orinoquía;60;aumento_demanda;1.0;base_principal
34;ED-1L;4;Pacífica;62;aumento_demanda;1.0;base_principal
34;SR-750;5;Amazonía;33;aumento_demanda;1.0;base_principal
34;SR-750;5;Andina;48;aumento_demanda;1.0;base_principal
34;SR-750;5;Caribe;47;aumento_demanda;1.0;base_principal
34;SR-750;5;Orinoquía;38;aumento_demanda;1.0;base_principal
34;SR-750;5;Pacífica;44;aumento_demanda;1.0;base_principal
34;SR-1L;6;Amazonía;28;aumento_demanda;1.0;base_principal
34;SR-1L;6;Andina;54;aumento_demanda;1.0;base_principal
34;SR-1L;6;Caribe;45;aumento_demanda;1.0;base_principal
34;SR-1L;6;Orinoquía;31;aumento_demanda;1.0;base_principal
34;SR-1L;6;Pacífica;32;aumento_demanda;1.0;base_principal
34;OP-750;7;Amazonía;36;aumento_demanda;1.0;base_principal
34;OP-750;7;Andina;57;aumento_demanda;1.0;base_principal
34;OP-750;7;Caribe;50;aumento_demanda;1.0;base_principal
34;OP-750;7;Orinoquía;43;aumento_demanda;1.0;base_principal
34;OP-750;7;Pacífica;49;aumento_demanda;1.0;base_principal
34;OP-1L;8;Amazonía;40;aumento_demanda;1.0;base_principal
34;OP-1L;8;Andina;52;aumento_demanda;1.0;base_principal
34;OP-1L;8;Caribe;45;aumento_demanda;1.0;base_principal
34;OP-1L;8;Orinoquía;43;aumento_demanda;1.0;base_principal
34;OP-1L;8;Pacífica;44;aumento_demanda;1.0;base_principal
35;SV-750;1;Amazonía;31;aumento_demanda;1.0;base_principal
35;SV-750;1;Andina;48;aumento_demanda;1.0;base_principal
35;SV-750;1;Caribe;46;aumento_demanda;1.0;base_principal
35;SV-750;1;Orinoquía;37;aumento_demanda;1.0;base_principal
35;SV-750;1;Pacífica;38;aumento_demanda;1.0;base_principal
35;SV-1L;2;Amazonía;34;aumento_demanda;1.0;base_principal
35;SV-1L;2;Andina;58;aumento_demanda;1.0;base_principal
35;SV-1L;2;Caribe;53;aumento_demanda;1.0;base_principal
35;SV-1L;2;Orinoquía;41;aumento_demanda;1.0;base_principal
35;SV-1L;2;Pacífica;45;aumento_demanda;1.0;base_principal
35;ED-750;3;Amazonía;41;aumento_demanda;1.0;base_principal
35;ED-750;3;Andina;69;aumento_demanda;1.0;base_principal
35;ED-750;3;Caribe;64;aumento_demanda;1.0;base_principal
35;ED-750;3;Orinoquía;49;aumento_demanda;1.0;base_principal
35;ED-750;3;Pacífica;54;aumento_demanda;1.0;base_principal
35;ED-1L;4;Amazonía;52;aumento_demanda;1.0;base_principal
35;ED-1L;4;Andina;77;aumento_demanda;1.0;base_principal
35;ED-1L;4;Caribe;69;aumento_demanda;1.0;base_principal
35;ED-1L;4;Orinoquía;61;aumento_demanda;1.0;base_principal
35;ED-1L;4;Pacífica;63;aumento_demanda;1.0;base_principal
35;SR-750;5;Amazonía;40;aumento_demanda;1.0;base_principal
35;SR-750;5;Andina;60;aumento_demanda;1.0;base_principal
35;SR-750;5;Caribe;58;aumento_demanda;1.0;base_principal
35;SR-750;5;Orinoquía;41;aumento_demanda;1.0;base_principal
35;SR-750;5;Pacífica;49;aumento_demanda;1.0;base_principal
35;SR-1L;6;Amazonía;32;aumento_demanda;1.0;base_principal
35;SR-1L;6;Andina;56;aumento_demanda;1.0;base_principal
35;SR-1L;6;Caribe;49;aumento_demanda;1.0;base_principal
35;SR-1L;6;Orinoquía;34;aumento_demanda;1.0;base_principal
35;SR-1L;6;Pacífica;38;aumento_demanda;1.0;base_principal
35;OP-750;7;Amazonía;45;aumento_demanda;1.0;base_principal
35;OP-750;7;Andina;60;aumento_demanda;1.0;base_principal
35;OP-750;7;Caribe;51;aumento_demanda;1.0;base_principal
35;OP-750;7;Orinoquía;47;aumento_demanda;1.0;base_principal
35;OP-750;7;Pacífica;49;aumento_demanda;1.0;base_principal
35;OP-1L;8;Amazonía;36;aumento_demanda;1.0;base_principal
35;OP-1L;8;Andina;53;aumento_demanda;1.0;base_principal
35;OP-1L;8;Caribe;48;aumento_demanda;1.0;base_principal
35;OP-1L;8;Orinoquía;39;aumento_demanda;1.0;base_principal
35;OP-1L;8;Pacífica;40;aumento_demanda;1.0;base_principal
36;SV-750;1;Amazonía;23;;1.0;base_principal
36;SV-750;1;Andina;35;;1.0;base_principal
36;SV-750;1;Caribe;33;;1.0;base_principal
36;SV-750;1;Orinoquía;26;;1.0;base_principal
36;SV-750;1;Pacífica;31;;1.0;base_principal
36;SV-1L;2;Amazonía;33;;1.0;base_principal
36;SV-1L;2;Andina;60;;1.0;base_principal
36;SV-1L;2;Caribe;50;;1.0;base_principal
36;SV-1L;2;Orinoquía;38;;1.0;base_principal
36;SV-1L;2;Pacífica;43;;1.0;base_principal
36;ED-750;3;Amazonía;29;;1.0;base_principal
36;ED-750;3;Andina;51;;1.0;base_principal
36;ED-750;3;Caribe;44;;1.0;base_principal
36;ED-750;3;Orinoquía;32;;1.0;base_principal
36;ED-750;3;Pacífica;41;;1.0;base_principal
36;ED-1L;4;Amazonía;27;;1.0;base_principal
36;ED-1L;4;Andina;52;;1.0;base_principal
36;ED-1L;4;Caribe;41;;1.0;base_principal
36;ED-1L;4;Orinoquía;33;;1.0;base_principal
36;ED-1L;4;Pacífica;37;;1.0;base_principal
36;SR-750;5;Amazonía;26;;1.0;base_principal
36;SR-750;5;Andina;56;;1.0;base_principal
36;SR-750;5;Caribe;43;;1.0;base_principal
36;SR-750;5;Orinoquía;32;;1.0;base_principal
36;SR-750;5;Pacífica;35;;1.0;base_principal
36;SR-1L;6;Amazonía;48;;1.0;base_principal
36;SR-1L;6;Andina;57;;1.0;base_principal
36;SR-1L;6;Caribe;54;;1.0;base_principal
36;SR-1L;6;Orinoquía;50;;1.0;base_principal
36;SR-1L;6;Pacífica;52;;1.0;base_principal
36;OP-750;7;Amazonía;20;;1.0;base_principal
36;OP-750;7;Andina;27;;1.0;base_principal
36;OP-750;7;Caribe;26;;1.0;base_principal
36;OP-750;7;Orinoquía;23;;1.0;base_principal
36;OP-750;7;Pacífica;24;;1.0;base_principal
36;OP-1L;8;Amazonía;20;;1.0;base_principal
36;OP-1L;8;Andina;45;;1.0;base_principal
36;OP-1L;8;Caribe;43;;1.0;base_principal
36;OP-1L;8;Orinoquía;25;;1.0;base_principal
36;OP-1L;8;Pacífica;28;;1.0;base_principal
37;SV-750;1;Amazonía;50;;1.0;base_principal
37;SV-750;1;Andina;87;;1.0;base_principal
37;SV-750;1;Caribe;68;;1.0;base_principal
37;SV-750;1;Orinoquía;54;;1.0;base_principal
37;SV-750;1;Pacífica;56;;1.0;base_principal
37;SV-1L;2;Amazonía;32;;1.0;base_principal
37;SV-1L;2;Andina;60;;1.0;base_principal
37;SV-1L;2;Caribe;44;;1.0;base_principal
37;SV-1L;2;Orinoquía;37;;1.0;base_principal
37;SV-1L;2;Pacífica;43;;1.0;base_principal
37;ED-750;3;Amazonía;35;;1.0;base_principal
37;ED-750;3;Andina;57;;1.0;base_principal
37;ED-750;3;Caribe;49;;1.0;base_principal
37;ED-750;3;Orinoquía;39;;1.0;base_principal
37;ED-750;3;Pacífica;48;;1.0;base_principal
37;ED-1L;4;Amazonía;29;;1.0;base_principal
37;ED-1L;4;Andina;58;;1.0;base_principal
37;ED-1L;4;Caribe;43;;1.0;base_principal
37;ED-1L;4;Orinoquía;37;;1.0;base_principal
37;ED-1L;4;Pacífica;39;;1.0;base_principal
37;SR-750;5;Amazonía;35;;1.0;base_principal
37;SR-750;5;Andina;53;;1.0;base_principal
37;SR-750;5;Caribe;44;;1.0;base_principal
37;SR-750;5;Orinoquía;37;;1.0;base_principal
37;SR-750;5;Pacífica;41;;1.0;base_principal
37;SR-1L;6;Amazonía;44;;1.0;base_principal
37;SR-1L;6;Andina;54;;1.0;base_principal
37;SR-1L;6;Caribe;51;;1.0;base_principal
37;SR-1L;6;Orinoquía;46;;1.0;base_principal
37;SR-1L;6;Pacífica;48;;1.0;base_principal
37;OP-750;7;Amazonía;26;;1.0;base_principal
37;OP-750;7;Andina;49;;1.0;base_principal
37;OP-750;7;Caribe;46;;1.0;base_principal
37;OP-750;7;Orinoquía;28;;1.0;base_principal
37;OP-750;7;Pacífica;34;;1.0;base_principal
37;OP-1L;8;Amazonía;34;;1.0;base_principal
37;OP-1L;8;Andina;55;;1.0;base_principal
37;OP-1L;8;Caribe;45;;1.0;base_principal
37;OP-1L;8;Orinoquía;35;;1.0;base_principal
37;OP-1L;8;Pacífica;43;;1.0;base_principal
38;SV-750;1;Amazonía;19;;1.0;base_principal
38;SV-750;1;Andina;37;;1.0;base_principal
38;SV-750;1;Caribe;34;;1.0;base_principal
38;SV-750;1;Orinoquía;24;;1.0;base_principal
38;SV-750;1;Pacífica;26;;1.0;base_principal
38;SV-1L;2;Amazonía;27;;1.0;base_principal
38;SV-1L;2;Andina;50;;1.0;base_principal
38;SV-1L;2;Caribe;44;;1.0;base_principal
38;SV-1L;2;Orinoquía;30;;1.0;base_principal
38;SV-1L;2;Pacífica;34;;1.0;base_principal
38;ED-750;3;Amazonía;40;;1.0;base_principal
38;ED-750;3;Andina;53;;1.0;base_principal
38;ED-750;3;Caribe;50;;1.0;base_principal
38;ED-750;3;Orinoquía;43;;1.0;base_principal
38;ED-750;3;Pacífica;49;;1.0;base_principal
38;ED-1L;4;Amazonía;44;;1.0;base_principal
38;ED-1L;4;Andina;54;;1.0;base_principal
38;ED-1L;4;Caribe;50;;1.0;base_principal
38;ED-1L;4;Orinoquía;47;;1.0;base_principal
38;ED-1L;4;Pacífica;49;;1.0;base_principal
38;SR-750;5;Amazonía;13;;1.0;base_principal
38;SR-750;5;Andina;24;;1.0;base_principal
38;SR-750;5;Caribe;20;;1.0;base_principal
38;SR-750;5;Orinoquía;15;;1.0;base_principal
38;SR-750;5;Pacífica;18;;1.0;base_principal
38;SR-1L;6;Amazonía;29;;1.0;base_principal
38;SR-1L;6;Andina;54;;1.0;base_principal
38;SR-1L;6;Caribe;43;;1.0;base_principal
38;SR-1L;6;Orinoquía;32;;1.0;base_principal
38;SR-1L;6;Pacífica;41;;1.0;base_principal
38;OP-750;7;Amazonía;40;;1.0;base_principal
38;OP-750;7;Andina;60;;1.0;base_principal
38;OP-750;7;Caribe;54;;1.0;base_principal
38;OP-750;7;Orinoquía;48;;1.0;base_principal
38;OP-750;7;Pacífica;52;;1.0;base_principal
38;OP-1L;8;Amazonía;30;;1.0;base_principal
38;OP-1L;8;Andina;55;;1.0;base_principal
38;OP-1L;8;Caribe;48;;1.0;base_principal
38;OP-1L;8;Orinoquía;36;;1.0;base_principal
38;OP-1L;8;Pacífica;38;;1.0;base_principal
39;SV-750;1;Amazonía;24;;1.0;base_principal
39;SV-750;1;Andina;52;;1.0;base_principal
39;SV-750;1;Caribe;37;;1.0;base_principal
39;SV-750;1;Orinoquía;27;;1.0;base_principal
39;SV-750;1;Pacífica;31;;1.0;base_principal
39;SV-1L;2;Amazonía;36;;1.0;base_principal
39;SV-1L;2;Andina;60;;1.0;base_principal
39;SV-1L;2;Caribe;52;;1.0;base_principal
39;SV-1L;2;Orinoquía;40;;1.0;base_principal
39;SV-1L;2;Pacífica;47;;1.0;base_principal
39;ED-750;3;Amazonía;28;;1.0;base_principal
39;ED-750;3;Andina;52;;1.0;base_principal
39;ED-750;3;Caribe;41;;1.0;base_principal
39;ED-750;3;Orinoquía;32;;1.0;base_principal
39;ED-750;3;Pacífica;40;;1.0;base_principal
39;ED-1L;4;Amazonía;38;;1.0;base_principal
39;ED-1L;4;Andina;60;;1.0;base_principal
39;ED-1L;4;Caribe;46;;1.0;base_principal
39;ED-1L;4;Orinoquía;39;;1.0;base_principal
39;ED-1L;4;Pacífica;43;;1.0;base_principal
39;SR-750;5;Amazonía;34;;1.0;base_principal
39;SR-750;5;Andina;55;;1.0;base_principal
39;SR-750;5;Caribe;42;;1.0;base_principal
39;SR-750;5;Orinoquía;35;;1.0;base_principal
39;SR-750;5;Pacífica;40;;1.0;base_principal
39;SR-1L;6;Amazonía;36;;1.0;base_principal
39;SR-1L;6;Andina;59;;1.0;base_principal
39;SR-1L;6;Caribe;52;;1.0;base_principal
39;SR-1L;6;Orinoquía;37;;1.0;base_principal
39;SR-1L;6;Pacífica;39;;1.0;base_principal
39;OP-750;7;Amazonía;28;;1.0;base_principal
39;OP-750;7;Andina;43;;1.0;base_principal
39;OP-750;7;Caribe;42;;1.0;base_principal
39;OP-750;7;Orinoquía;35;;1.0;base_principal
39;OP-750;7;Pacífica;39;;1.0;base_principal
39;OP-1L;8;Amazonía;37;;1.0;base_principal
39;OP-1L;8;Andina;51;;1.0;base_principal
39;OP-1L;8;Caribe;47;;1.0;base_principal
39;OP-1L;8;Orinoquía;38;;1.0;base_principal
39;OP-1L;8;Pacífica;44;;1.0;base_principal
40;SV-750;1;Amazonía;43;;1.0;base_principal
40;SV-750;1;Andina;60;;1.0;base_principal
40;SV-750;1;Caribe;57;;1.0;base_principal
40;SV-750;1;Orinoquía;48;;1.0;base_principal
40;SV-750;1;Pacífica;53;;1.0;base_principal
40;SV-1L;2;Amazonía;39;;1.0;base_principal
40;SV-1L;2;Andina;55;;1.0;base_principal
40;SV-1L;2;Caribe;51;;1.0;base_principal
40;SV-1L;2;Orinoquía;42;;1.0;base_principal
40;SV-1L;2;Pacífica;44;;1.0;base_principal
40;ED-750;3;Amazonía;27;;1.0;base_principal
40;ED-750;3;Andina;43;;1.0;base_principal
40;ED-750;3;Caribe;35;;1.0;base_principal
40;ED-750;3;Orinoquía;28;;1.0;base_principal
40;ED-750;3;Pacífica;30;;1.0;base_principal
40;ED-1L;4;Amazonía;43;;1.0;base_principal
40;ED-1L;4;Andina;60;;1.0;base_principal
40;ED-1L;4;Caribe;56;;1.0;base_principal
40;ED-1L;4;Orinoquía;48;;1.0;base_principal
40;ED-1L;4;Pacífica;53;;1.0;base_principal
40;SR-750;5;Amazonía;37;;1.0;base_principal
40;SR-750;5;Andina;60;;1.0;base_principal
40;SR-750;5;Caribe;53;;1.0;base_principal
40;SR-750;5;Orinoquía;38;;1.0;base_principal
40;SR-750;5;Pacífica;42;;1.0;base_principal
40;SR-1L;6;Amazonía;29;;1.0;base_principal
40;SR-1L;6;Andina;59;;1.0;base_principal
40;SR-1L;6;Caribe;50;;1.0;base_principal
40;SR-1L;6;Orinoquía;35;;1.0;base_principal
40;SR-1L;6;Pacífica;43;;1.0;base_principal
40;OP-750;7;Amazonía;43;;1.0;base_principal
40;OP-750;7;Andina;56;;1.0;base_principal
40;OP-750;7;Caribe;47;;1.0;base_principal
40;OP-750;7;Orinoquía;44;;1.0;base_principal
40;OP-750;7;Pacífica;45;;1.0;base_principal
40;OP-1L;8;Amazonía;40;;1.0;base_principal
40;OP-1L;8;Andina;60;;1.0;base_principal
40;OP-1L;8;Caribe;58;;1.0;base_principal
40;OP-1L;8;Orinoquía;42;;1.0;base_principal
40;OP-1L;8;Pacífica;50;;1.0;base_principal
41;SV-750;1;Amazonía;25;;1.0;base_principal
41;SV-750;1;Andina;48;;1.0;base_principal
41;SV-750;1;Caribe;42;;1.0;base_principal
41;SV-750;1;Orinoquía;28;;1.0;base_principal
41;SV-750;1;Pacífica;31;;1.0;base_principal
41;SV-1L;2;Amazonía;37;;1.0;base_principal
41;SV-1L;2;Andina;60;;1.0;base_principal
41;SV-1L;2;Caribe;43;;1.0;base_principal
41;SV-1L;2;Orinoquía;39;;1.0;base_principal
41;SV-1L;2;Pacífica;41;;1.0;base_principal
41;ED-750;3;Amazonía;35;;1.0;base_principal
41;ED-750;3;Andina;48;;1.0;base_principal
41;ED-750;3;Caribe;45;;1.0;base_principal
41;ED-750;3;Orinoquía;40;;1.0;base_principal
41;ED-750;3;Pacífica;44;;1.0;base_principal
41;ED-1L;4;Amazonía;30;;1.0;base_principal
41;ED-1L;4;Andina;41;;1.0;base_principal
41;ED-1L;4;Caribe;40;;1.0;base_principal
41;ED-1L;4;Orinoquía;34;;1.0;base_principal
41;ED-1L;4;Pacífica;36;;1.0;base_principal
41;SR-750;5;Amazonía;42;;1.0;base_principal
41;SR-750;5;Andina;51;;1.0;base_principal
41;SR-750;5;Caribe;49;;1.0;base_principal
41;SR-750;5;Orinoquía;43;;1.0;base_principal
41;SR-750;5;Pacífica;46;;1.0;base_principal
41;SR-1L;6;Amazonía;33;;1.0;base_principal
41;SR-1L;6;Andina;49;;1.0;base_principal
41;SR-1L;6;Caribe;48;;1.0;base_principal
41;SR-1L;6;Orinoquía;35;;1.0;base_principal
41;SR-1L;6;Pacífica;42;;1.0;base_principal
41;OP-750;7;Amazonía;28;;1.0;base_principal
41;OP-750;7;Andina;47;;1.0;base_principal
41;OP-750;7;Caribe;40;;1.0;base_principal
41;OP-750;7;Orinoquía;30;;1.0;base_principal
41;OP-750;7;Pacífica;38;;1.0;base_principal
41;OP-1L;8;Amazonía;32;;1.0;base_principal
41;OP-1L;8;Andina;43;;1.0;base_principal
41;OP-1L;8;Caribe;41;;1.0;base_principal
41;OP-1L;8;Orinoquía;35;;1.0;base_principal
41;OP-1L;8;Pacífica;37;;1.0;base_principal
42;SV-750;1;Amazonía;29;;1.0;base_principal
42;SV-750;1;Andina;44;;1.0;base_principal
42;SV-750;1;Caribe;41;;1.0;base_principal
42;SV-750;1;Orinoquía;32;;1.0;base_principal
42;SV-750;1;Pacífica;34;;1.0;base_principal
42;SV-1L;2;Amazonía;27;;1.0;base_principal
42;SV-1L;2;Andina;51;;1.0;base_principal
42;SV-1L;2;Caribe;46;;1.0;base_principal
42;SV-1L;2;Orinoquía;36;;1.0;base_principal
42;SV-1L;2;Pacífica;42;;1.0;base_principal
42;ED-750;3;Amazonía;23;;1.0;base_principal
42;ED-750;3;Andina;45;;1.0;base_principal
42;ED-750;3;Caribe;39;;1.0;base_principal
42;ED-750;3;Orinoquía;28;;1.0;base_principal
42;ED-750;3;Pacífica;29;;1.0;base_principal
42;ED-1L;4;Amazonía;28;;1.0;base_principal
42;ED-1L;4;Andina;42;;1.0;base_principal
42;ED-1L;4;Caribe;41;;1.0;base_principal
42;ED-1L;4;Orinoquía;32;;1.0;base_principal
42;ED-1L;4;Pacífica;38;;1.0;base_principal
42;SR-750;5;Amazonía;32;;1.0;base_principal
42;SR-750;5;Andina;53;;1.0;base_principal
42;SR-750;5;Caribe;39;;1.0;base_principal
42;SR-750;5;Orinoquía;34;;1.0;base_principal
42;SR-750;5;Pacífica;37;;1.0;base_principal
42;SR-1L;6;Amazonía;26;;1.0;base_principal
42;SR-1L;6;Andina;51;;1.0;base_principal
42;SR-1L;6;Caribe;39;;1.0;base_principal
42;SR-1L;6;Orinoquía;27;;1.0;base_principal
42;SR-1L;6;Pacífica;38;;1.0;base_principal
42;OP-750;7;Amazonía;24;;1.0;base_principal
42;OP-750;7;Andina;40;;1.0;base_principal
42;OP-750;7;Caribe;39;;1.0;base_principal
42;OP-750;7;Orinoquía;28;;1.0;base_principal
42;OP-750;7;Pacífica;36;;1.0;base_principal
42;OP-1L;8;Amazonía;48;;1.0;base_principal
42;OP-1L;8;Andina;67;;1.0;base_principal
42;OP-1L;8;Caribe;63;;1.0;base_principal
42;OP-1L;8;Orinoquía;53;;1.0;base_principal
42;OP-1L;8;Pacífica;61;;1.0;base_principal
43;SV-750;1;Amazonía;38;;1.0;base_principal
43;SV-750;1;Andina;55;;1.0;base_principal
43;SV-750;1;Caribe;51;;1.0;base_principal
43;SV-750;1;Orinoquía;42;;1.0;base_principal
43;SV-750;1;Pacífica;48;;1.0;base_principal
43;SV-1L;2;Amazonía;36;;1.0;base_principal
43;SV-1L;2;Andina;60;;1.0;base_principal
43;SV-1L;2;Caribe;54;;1.0;base_principal
43;SV-1L;2;Orinoquía;46;;1.0;base_principal
43;SV-1L;2;Pacífica;47;;1.0;base_principal
43;ED-750;3;Amazonía;39;;1.0;base_principal
43;ED-750;3;Andina;60;;1.0;base_principal
43;ED-750;3;Caribe;49;;1.0;base_principal
43;ED-750;3;Orinoquía;43;;1.0;base_principal
43;ED-750;3;Pacífica;47;;1.0;base_principal
43;ED-1L;4;Amazonía;31;;1.0;base_principal
43;ED-1L;4;Andina;60;;1.0;base_principal
43;ED-1L;4;Caribe;52;;1.0;base_principal
43;ED-1L;4;Orinoquía;38;;1.0;base_principal
43;ED-1L;4;Pacífica;46;;1.0;base_principal
43;SR-750;5;Amazonía;38;;1.0;base_principal
43;SR-750;5;Andina;56;;1.0;base_principal
43;SR-750;5;Caribe;49;;1.0;base_principal
43;SR-750;5;Orinoquía;43;;1.0;base_principal
43;SR-750;5;Pacífica;44;;1.0;base_principal
43;SR-1L;6;Amazonía;37;;1.0;base_principal
43;SR-1L;6;Andina;59;;1.0;base_principal
43;SR-1L;6;Caribe;49;;1.0;base_principal
43;SR-1L;6;Orinoquía;43;;1.0;base_principal
43;SR-1L;6;Pacífica;45;;1.0;base_principal
43;OP-750;7;Amazonía;20;;1.0;base_principal
43;OP-750;7;Andina;56;;1.0;base_principal
43;OP-750;7;Caribe;38;;1.0;base_principal
43;OP-750;7;Orinoquía;25;;1.0;base_principal
43;OP-750;7;Pacífica;31;;1.0;base_principal
43;OP-1L;8;Amazonía;42;;1.0;base_principal
43;OP-1L;8;Andina;60;;1.0;base_principal
43;OP-1L;8;Caribe;52;;1.0;base_principal
43;OP-1L;8;Orinoquía;44;;1.0;base_principal
43;OP-1L;8;Pacífica;51;;1.0;base_principal
44;SV-750;1;Amazonía;29;;1.0;base_principal
44;SV-750;1;Andina;58;;1.0;base_principal
44;SV-750;1;Caribe;50;;1.0;base_principal
44;SV-750;1;Orinoquía;32;;1.0;base_principal
44;SV-750;1;Pacífica;39;;1.0;base_principal
44;SV-1L;2;Amazonía;27;;1.0;base_principal
44;SV-1L;2;Andina;51;;1.0;base_principal
44;SV-1L;2;Caribe;47;;1.0;base_principal
44;SV-1L;2;Orinoquía;33;;1.0;base_principal
44;SV-1L;2;Pacífica;41;;1.0;base_principal
44;ED-750;3;Amazonía;22;;1.0;base_principal
44;ED-750;3;Andina;53;;1.0;base_principal
44;ED-750;3;Caribe;37;;1.0;base_principal
44;ED-750;3;Orinoquía;23;;1.0;base_principal
44;ED-750;3;Pacífica;30;;1.0;base_principal
44;ED-1L;4;Amazonía;27;;1.0;base_principal
44;ED-1L;4;Andina;56;;1.0;base_principal
44;ED-1L;4;Caribe;38;;1.0;base_principal
44;ED-1L;4;Orinoquía;31;;1.0;base_principal
44;ED-1L;4;Pacífica;33;;1.0;base_principal
44;SR-750;5;Amazonía;29;;1.0;base_principal
44;SR-750;5;Andina;60;;1.0;base_principal
44;SR-750;5;Caribe;49;;1.0;base_principal
44;SR-750;5;Orinoquía;33;;1.0;base_principal
44;SR-750;5;Pacífica;46;;1.0;base_principal
44;SR-1L;6;Amazonía;31;;1.0;base_principal
44;SR-1L;6;Andina;49;;1.0;base_principal
44;SR-1L;6;Caribe;48;;1.0;base_principal
44;SR-1L;6;Orinoquía;34;;1.0;base_principal
44;SR-1L;6;Pacífica;35;;1.0;base_principal
44;OP-750;7;Amazonía;37;;1.0;base_principal
44;OP-750;7;Andina;56;;1.0;base_principal
44;OP-750;7;Caribe;51;;1.0;base_principal
44;OP-750;7;Orinoquía;45;;1.0;base_principal
44;OP-750;7;Pacífica;49;;1.0;base_principal
44;OP-1L;8;Amazonía;32;;1.0;base_principal
44;OP-1L;8;Andina;51;;1.0;base_principal
44;OP-1L;8;Caribe;41;;1.0;base_principal
44;OP-1L;8;Orinoquía;34;;1.0;base_principal
44;OP-1L;8;Pacífica;39;;1.0;base_principal
45;SV-750;1;Amazonía;22;;1.0;base_principal
45;SV-750;1;Andina;51;;1.0;base_principal
45;SV-750;1;Caribe;35;;1.0;base_principal
45;SV-750;1;Orinoquía;28;;1.0;base_principal
45;SV-750;1;Pacífica;31;;1.0;base_principal
45;SV-1L;2;Amazonía;37;;1.0;base_principal
45;SV-1L;2;Andina;73;;1.0;base_principal
